"Country","Country_code","Total.Library.Size","No..of.TV.Shows","No..of.Movies","Cost.Per.Month...Basic....","Cost.Per.Month...Standard....","Cost.Per.Month...Premium....","basic_standard_diff","standard_premium_diff","2020 GDP (World Bank)","year","gini_disp","X..of.Subscribers.Q4.2021..Estimate.","Q4.2021.Revenue....Estimate.","Alpha.3.code"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2004,47.1,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1974,50.8,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2008,46.8,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2009,46.4,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1992,48.9,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2005,46.8,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2016,43.7,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1981,48.3,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1983,47.5,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2014,44.9,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2015,44.3,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1989,47.9,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1998,49.2,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1986,47.5,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2010,46,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1976,50.2,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1987,47.6,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1965,52.6,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2013,45.3,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1980,48.7,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1966,52.5,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1982,47.9,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1985,47.3,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1970,51.9,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1988,47.7,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1984,47.1,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1990,48.2,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1979,49.1,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1972,51.4,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1964,52.6,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1967,52.5,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1968,52.4,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1969,52.2,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1993,49.1,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1999,49,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2000,48.7,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1991,48.6,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1971,51.6,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2001,48.3,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2002,47.8,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1975,50.6,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1978,49.5,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1963,52.7,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1994,49.3,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2007,46.7,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1997,49.2,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2012,45.6,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2011,45.8,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2006,46.6,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2018,43.1,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1996,49.2,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1977,49.9,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,2017,43.4,"8,628,011","194,130,247","MEX"
"Mexico","mx",4993,3158,1835,6.62,10.43,14.24,3.81,3.81,1269433932805.91,1973,51.1,"8,628,011","194,130,247","MEX"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2005,26.5,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2004,26.3,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1982,24.1,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2018,27.3,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2007,26.7,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1990,25.4,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2012,26.3,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2017,27.4,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1988,24.5,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2011,26.2,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2002,25.7,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2009,26.2,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2014,27,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1978,23.9,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2003,26,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2013,26.6,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2001,25.4,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1979,23.9,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1977,23.8,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2010,26.1,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2019,27.3,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2006,26.7,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2000,25,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2015,27.2,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1985,24.3,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1993,25.9,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1989,24.9,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2008,26.6,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1980,23.9,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1984,24.3,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1991,25.6,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1992,25.7,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,2016,27.3,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1994,26.1,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1999,24.5,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1998,24.9,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1981,24,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1995,26,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1996,25.6,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1986,24.2,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1987,24.2,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1983,24.3,"2,850,756","99,719,435","NLD"
"Netherlands","nl",5376,3779,1597,9.03,13.54,18.06,4.51,4.52,910194347568.626,1997,25.3,"2,850,756","99,719,435","NLD"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2011,32,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1984,26.8,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2006,32.2,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2003,32.5,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2017,32.9,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2016,32.8,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2018,32.9,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2009,31.9,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1991,31.5,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1983,26.8,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2013,32.4,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2007,32.2,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1986,26.6,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1995,32.7,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2014,32.7,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2010,31.8,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2015,32.8,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2004,32.4,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1985,26.7,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1990,30.5,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1982,26.9,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1988,28.2,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1992,31.7,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2001,32.7,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2012,32.2,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2002,32.6,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1998,32.9,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2008,32,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1994,32.3,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2005,32.3,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1999,32.9,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1993,32,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1996,33,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,2000,32.8,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1987,27.4,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1989,29.3,"1,355,958","39,621,102","NZL"
"New Zealand","nz",6084,4003,2081,8.8,12.53,16.94,3.73,4.41,212891048340.608,1997,33,"1,355,958","39,621,102","NZL"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2017,25.8,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1991,22.7,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1984,23.7,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2015,25.8,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2003,26.4,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2018,25.8,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1990,22.4,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1982,24.4,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1986,22.9,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2019,25.8,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1976,25.3,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1987,22,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1980,23.7,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1997,24.5,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1975,25.6,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1995,24.1,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2010,24.7,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1983,24,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2014,25.3,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1996,24.4,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1981,24,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2002,25.8,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2005,26.3,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1974,25.9,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2004,26.3,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2008,24.6,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2009,24.5,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1993,23.3,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1977,24.6,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1985,23.3,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2001,24.7,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2000,24.8,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1994,23.9,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2006,25.3,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1992,22.9,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2016,26,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1999,24.6,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1988,21.7,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1970,26,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1998,24.4,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2011,24.5,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1971,26.1,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1972,26.2,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2012,24.7,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2013,25.2,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1973,26.2,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1979,23.3,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1989,22.3,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,1978,24,"2,034,578","71,169,522","NOR"
"Norway","no",4528,2955,1573,9.94,12.17,17.75,2.23,5.58,404941363636.364,2007,24.7,"2,034,578","71,169,522","NOR"
"Poland","pl",5109,3512,1597,7.13,10.58,14.76,3.45,4.18,597280564671.563,1998,28.3,"1,796,961","62,857,693","POL"
"Poland","pl",5109,3512,1597,7.13,10.58,14.76,3.45,4.18,597280564671.563,2006,31.2,"1,796,961","62,857,693","POL"
"Poland","pl",5109,3512,1597,7.13,10.58,14.76,3.45,4.18,597280564671.563,1997,28.2,"1,796,961","62,857,693","POL"
"Poland","pl",5109,3512,1597,7.13,10.58,14.76,3.45,4.18,597280564671.563,2008,31.1,"1,796,961","62,857,693","POL"
"Poland","pl",5109,3512,1597,7.13,10.58,14.76,3.45,4.18,597280564671.563,2018,29.2,"1,796,961","62,857,693","POL"
"Poland","pl",5109,3512,1597,7.13,10.58,14.76,3.45,4.18,597280564671.563,1990,23.5,"1,796,961","62,857,693","POL"
"Poland","pl",5109,3512,1597,7.13,10.58,14.76,3.45,4.18,597280564671.563,1986,25.5,"1,796,961","62,857,693","POL"
"Poland","pl",5109,3512,1597,7.13,10.58,14.76,3.45,4.18,597280564671.563,1987,24.3,"1,796,961","62,857,693","POL"
